data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,halide,Naive,5,26,1,26,19,0.7307692307692307,4.13623439293388,3.01676530123187,0.8477795126786969,33.88285694156139,19,3.1976153123729465,219.76153123729466,tiramisu,130,42,88,36,43,6,3,0
DOUBLE,noarr,AllHints,1,26,5,130,110,0.8461538461538461,1.7472341249083005,1.202049618526754,0.8938617375815712,3.009222398109596,110,1.6266255406822248,62.66255406822248,tiramisu,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,2,26,10,260,228,0.8769230769230769,2.331308050338153,1.6269622125620145,1.0209485229286828,3.3212746386035086,228,2.055503025214512,105.55030252145121,tiramisu,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,3,26,10,260,230,0.8846153846153846,2.7083288156523224,1.6387475377544318,1.0920349776090177,3.666321131917987,230,2.335519489599794,133.55194895997943,tiramisu,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,4,26,5,130,115,0.8846153846153846,2.9795253140723417,2.172143461386408,1.0982307754075105,3.8065380341570507,115,2.5376137308190803,153.76137308190803,tiramisu,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,5,26,1,26,23,0.8846153846153846,3.198889502861738,2.172143461386408,1.107167279282245,3.8217782087127246,23,2.700465120304034,170.04651203040342,tiramisu,130,110,20,13,0,7,0,0
DOUBLE,noarr,ChooseHints,1,26,5,130,108,0.8307692307692308,1.3374137543637203,1.1320453599914135,0.8287312731402016,2.69873677317621,108,1.3477179485616524,34.771794856165236,tiramisu,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,2,26,10,260,228,0.8769230769230769,1.5758751748939366,1.3980754979492533,0.8835711286851063,2.8949897713560686,228,1.5308946031301225,53.089460313012246,tiramisu,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,3,26,10,260,230,0.8846153846153846,1.6922896383477215,1.7263098737679403,1.0006993204025074,3.0124553678297916,230,1.606807554361792,60.68075543617919,tiramisu,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,4,26,5,130,115,0.8846153846153846,1.7655376971101464,1.8386308398595732,1.0007575340886445,3.0210970085854645,115,1.6475048261634975,64.75048261634974,tiramisu,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,5,26,1,26,23,0.8846153846153846,1.8276538176251842,2.1602421608458715,1.0140184207283283,2.9604001102332007,23,1.6847716504681125,68.47716504681125,tiramisu,130,108,22,13,0,9,0,0
DOUBLE,noarr,FromPlan,1,26,5,130,98,0.7538461538461538,1.264633964609881,1.165934910546658,0.832335138747207,2.0203550100313894,98,1.1944301799173274,19.443017991732738,tiramisu,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,2,26,10,260,222,0.8538461538461538,1.3830071066242413,1.1800025861189636,0.8484303278510954,2.1527519379844957,222,1.3359003340260514,33.59003340260514,tiramisu,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,3,26,10,260,228,0.8769230769230769,1.4604260382854697,1.2165369666331343,0.9005964236374552,2.6924473985918858,228,1.4200100840276113,42.00100840276113,tiramisu,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,4,26,5,130,115,0.8846153846153846,1.5229223434771302,1.3870493283252177,0.9378458419224012,2.7164394162559597,115,1.472703126240695,47.27031262406951,tiramisu,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,5,26,1,26,23,0.8846153846153846,1.5782412652472877,1.5202560672654313,0.9708361626591271,2.733715754978235,23,1.5056209732373214,50.56209732373213,tiramisu,130,98,32,24,2,5,1,0
DOUBLE,noarr,Naive,1,26,5,130,107,0.823076923076923,1.1586000937446101,1.0247253507485403,0.8234075139640599,1.8276893585530947,107,1.2042276363155533,20.42276363155533,tiramisu,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,2,26,10,260,229,0.8807692307692307,1.3249340197966024,1.3523770935626116,0.831943133117109,2.708647792635722,229,1.328129556472757,32.81295564727571,tiramisu,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,3,26,10,260,230,0.8846153846153846,1.4737409578283382,1.4059160192261744,0.8953428807247374,2.73203067934575,230,1.4100635830879857,41.006358308798575,tiramisu,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,4,26,5,130,115,0.8846153846153846,1.5621467102928732,1.4078387076949712,0.9518055058991776,2.7420162806941932,115,1.4638162303689906,46.38162303689906,tiramisu,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,5,26,1,26,23,0.8846153846153846,1.6125821326338265,1.6434586311819608,0.9762555956055785,2.796686072946822,23,1.5048540215199877,50.48540215199877,tiramisu,130,107,23,15,0,8,0,0
