framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
halide,FromPlan,5,30,1,30,17,0.5666666666666667,0.5861969364246032,0.8789404553415062,0.18436474449132678,1.5238142146480813,17,1.215244388509544,21.524438850954407,c,150,38,112,42,69,1,0,0
halide,Naive,1,30,5,150,44,0.29333333333333333,0.7914578855254514,0.9555055543475893,0.2529154408591383,2.5200215278557407,44,1.176026954530867,17.602695453086703,c,150,44,106,39,60,7,0,0
halide,Naive,2,30,10,300,134,0.44666666666666666,0.9229732031814991,1.0911717736364648,0.2816277195809831,2.704312099075593,134,1.3028996115098452,30.289961150984524,c,150,44,106,39,60,7,0,0
halide,Naive,3,30,10,300,161,0.5366666666666666,1.0130959028841904,1.1238645545136252,0.2816277195809831,2.7198558081365416,161,1.3897715804895678,38.97715804895678,c,150,44,106,39,60,7,0,0
halide,Naive,4,30,5,150,89,0.5933333333333334,1.0763422104598253,1.1238645545136252,0.2816277195809831,2.774350892991145,89,1.4499541169433887,44.99541169433887,c,150,44,106,39,60,7,0,0
halide,Naive,5,30,1,30,19,0.6333333333333333,1.1083934821798715,1.1238645545136252,0.3803399296979945,2.5091115919985234,19,1.4940330279549952,49.40330279549951,c,150,44,106,39,60,7,0,0
noarr,AllHints,1,30,5,150,128,0.8533333333333334,1.257075411890623,1.2007272245708518,0.9680185209701594,2.6184249882493695,128,1.556070557825031,55.60705578250309,c,150,128,22,15,0,7,0,0
noarr,AllHints,2,30,10,300,268,0.8933333333333333,1.7031528661236792,1.471271038885665,1.0823279351761128,3.07250423356803,268,1.797696339657206,79.76963396572062,c,150,128,22,15,0,7,0,0
noarr,AllHints,3,30,10,300,270,0.9,1.941571625521365,1.5162965146750524,1.128635346756152,3.791684820327158,270,1.9139631360127867,91.39631360127866,c,150,128,22,15,0,7,0,0
noarr,AllHints,4,30,5,150,135,0.9,2.05561209739356,1.7475728155339807,1.2018072289156627,3.9967196298042627,135,1.9756751450532324,97.56751450532323,c,150,128,22,15,0,7,0,0
noarr,AllHints,5,30,1,30,27,0.9,2.113617700034484,1.7475728155339807,1.2045906266390143,3.5478402070447568,27,2.0181961296624515,101.81961296624516,c,150,128,22,15,0,7,0,0
noarr,ChooseHints,1,30,5,150,128,0.8533333333333334,1.2245193303098045,1.186717427346839,1.0296588864156517,2.222576545161238,128,1.499848715410099,49.9848715410099,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,2,30,10,300,268,0.8933333333333333,1.5091548151859306,1.380441495599726,1.08963282937365,2.6477272727272725,268,1.6747827500733101,67.478275007331,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,3,30,10,300,270,0.9,1.673164985877456,1.4846266471449487,1.1251165831679113,2.6678452879203354,270,1.7495379089682404,74.95379089682403,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,4,30,5,150,135,0.9,1.7917563558136858,1.7260049220672682,1.128635346756152,2.8721939735855218,135,1.7869934674975507,78.69934674975508,c,150,128,22,13,0,9,0,0
noarr,ChooseHints,5,30,1,30,27,0.9,1.8828862478355666,1.7606694560669458,1.1493616616478708,2.885854195951274,27,1.8153551198125661,81.53551198125662,c,150,128,22,13,0,9,0,0
noarr,FromPlan,1,30,5,150,118,0.7866666666666666,1.326268476137252,1.1804837057850373,0.9375407531336772,1.9004345768656858,118,1.3701738991719485,37.017389917194855,c,150,118,32,24,2,6,0,0
noarr,FromPlan,2,30,10,300,262,0.8733333333333333,1.528998620043535,1.2782608695652173,1.0312342355827298,2.25783776184451,262,1.5305186094016279,53.05186094016279,c,150,118,32,24,2,6,0,0
noarr,FromPlan,3,30,10,300,268,0.8933333333333333,1.6623905319118786,1.5361268751582664,1.0843373493975905,2.551094890510949,268,1.630499999569908,63.04999995699081,c,150,118,32,24,2,6,0,0
noarr,FromPlan,4,30,5,150,135,0.9,1.7588990987775408,1.6788731650649489,1.0996327068208431,2.6679389312977104,135,1.696460129301752,69.6460129301752,c,150,118,32,24,2,6,0,0
noarr,FromPlan,5,30,1,30,27,0.9,1.8392740226642434,1.6789503273426307,1.204781486488681,2.720882694667348,27,1.7437397638309955,74.37397638309955,c,150,118,32,24,2,6,0,0
noarr,Naive,1,30,5,150,126,0.84,1.3812442168095282,1.1865819623971796,1.0139640282407076,2.3332652213675704,126,1.4867197806087962,48.67197806087962,c,150,126,24,16,0,8,0,0
noarr,Naive,2,30,10,300,269,0.8966666666666666,1.5790472800474837,1.2432209794584554,1.034480321360836,2.662908307080087,269,1.6370415118962196,63.70415118962196,c,150,126,24,16,0,8,0,0
noarr,Naive,3,30,10,300,270,0.9,1.7448301561902635,1.5130748864119243,1.0735586481113322,2.776225876698957,270,1.712279402465993,71.2279402465993,c,150,126,24,16,0,8,0,0
noarr,Naive,4,30,5,150,135,0.9,1.836140971233239,1.7967549103330482,1.0756972111553786,2.791922884079903,135,1.7582164573615497,75.82164573615498,c,150,126,24,16,0,8,0,0
noarr,Naive,5,30,1,30,27,0.9,1.8913516935716046,1.8456140350877195,1.1073907190469992,2.791922884079903,27,1.7962987847797913,79.62987847797913,c,150,126,24,16,0,8,0,0
