data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,exo,Naive,4,26,5,130,120,0.9230769230769231,4.2788334365818494,5.630277676072714,1.1225136856407074,17.414665254708314,120,4.392278057716445,339.2278057716445,c,130,81,49,44,0,5,0,0
DOUBLE,exo,Naive,5,26,1,26,25,0.9615384615384616,4.456447997181727,5.738045738045737,1.1519180666606774,17.414665254708314,25,4.827410669071641,382.7410669071641,c,130,81,49,44,0,5,0,0
DOUBLE,halide,AllHints,1,26,5,130,31,0.23846153846153847,2.3129539739140292,1.616421720815272,0.39170461606421575,27.25317425494694,31,1.3861978457327169,38.61978457327169,c,130,31,99,47,46,6,0,0
DOUBLE,halide,AllHints,2,26,10,260,105,0.40384615384615385,2.370062188819675,1.616421720815272,0.3567705022250476,27.530916249005294,105,1.7512152960578868,75.12152960578868,c,130,31,99,47,46,6,0,0
DOUBLE,halide,AllHints,3,26,10,260,133,0.5115384615384615,2.418070040625085,1.616421720815272,0.3567705022250476,27.530916249005294,133,2.0451140234295098,104.51140234295097,c,130,31,99,47,46,6,0,0
DOUBLE,halide,AllHints,4,26,5,130,75,0.5769230769230769,2.4441890293504454,1.616421720815272,0.39170461606421575,29.10404148916681,75,2.239410620351929,123.94106203519289,c,130,31,99,47,46,6,0,0
DOUBLE,halide,AllHints,5,26,1,26,16,0.6153846153846154,2.4298756951282225,1.540017510160607,0.40917167298379986,29.33539655847681,16,2.3321835191113665,133.21835191113664,c,130,31,99,47,46,6,0,0
DOUBLE,halide,ChooseHints,1,26,5,130,37,0.2846153846153846,2.0536683290149536,1.001571742774751,0.5596789765870142,24.81329743060624,37,1.4409217244475352,44.092172444753515,c,130,37,93,44,44,5,0,0
DOUBLE,halide,ChooseHints,2,26,10,260,114,0.43846153846153846,2.2888435376024545,1.001571742774751,0.6498096744727508,27.019414948277042,114,1.7918837655024955,79.18837655024956,c,130,37,93,44,44,5,0,0
DOUBLE,halide,ChooseHints,3,26,10,260,138,0.5307692307692308,2.487880627055905,1.001571742774751,0.6555401594945784,27.736270885621117,138,2.051113265781911,105.11132657819111,c,130,37,93,44,44,5,0,0
DOUBLE,halide,ChooseHints,4,26,5,130,78,0.6,2.660769140788713,1.001571742774751,0.6592483352938411,27.736270885621117,78,2.2571058522284155,125.71058522284156,c,130,37,93,44,44,5,0,0
DOUBLE,halide,ChooseHints,5,26,1,26,17,0.6538461538461539,2.9387240369269083,1.001571742774751,0.6633196317250375,27.736270885621117,17,2.442078393398694,144.2078393398694,c,130,37,93,44,44,5,0,0
DOUBLE,halide,FromPlan,1,26,5,130,28,0.2153846153846154,1.7446976953221143,1.1074411918593332,0.5737816387563268,5.654483638123462,28,1.2613060843800703,26.13060843800703,c,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,2,26,10,260,91,0.35,2.0273883165453204,1.141860041149048,0.601920955285872,11.414220225967771,91,1.5019107766268947,50.191077662689466,c,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,3,26,10,260,117,0.45,2.237984702128698,1.141860041149048,0.601920955285872,15.718086477270468,117,1.7086477405259308,70.86477405259308,c,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,4,26,5,130,68,0.5230769230769231,2.3929334348701503,1.141860041149048,0.601920955285872,16.000321824822844,68,1.8685823613923334,86.85823613923334,c,130,28,102,40,61,1,0,0
DOUBLE,halide,FromPlan,5,26,1,26,15,0.5769230769230769,2.420990462182841,1.141860041149048,0.6428063901900802,10.290799654827666,15,1.9650551342161022,96.50551342161022,c,130,28,102,40,61,1,0,0
